frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1426,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908290923,02너1236,0.9956
1427,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902451336,02너1236,0.9931
1428,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90210259,02너1236,0.9919
1429,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90172112,02너1236,0.9893
1430,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90197736,02너1236,0.9923
1431,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904835343,02너1236,0.9929
1432,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.899835467,02너1236,0.9928
1433,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900428116,02너1236,0.9897
1434,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.899404109,02너1236,0.9905
1435,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.899656832,02너1236,0.9883
1436,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908729672,02너1236,0.9946
1437,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903594077,02너1236,0.9941
1438,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903933227,02너1236,0.9942
1439,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904125631,02너1236,0.9929
1440,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900936961,02너1236,0.9918
1441,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901525974,02너1236,0.9895
1442,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901241899,02너1236,0.991
1443,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901215255,02너1236,0.9944
1444,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903447449,02너1236,0.9895
1445,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.89891094,02너1236,0.9944
1446,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900945604,02너1236,0.9956
1447,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902079344,02너1236,0.9959
1448,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906786621,02너1236,0.989
1449,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902811646,02너1236,0.9954
1450,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910340965,02너1236,0.9964
1451,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908743918,02너1236,0.9963
1452,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905960798,02너1236,0.9935
1453,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908386111,02너1236,0.9903
1454,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904949903,02너1236,0.9897
1455,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903045356,02너1236,0.9907
1456,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904290855,02너1236,0.9907
1457,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904301167,02너1236,0.993
1458,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903962731,02너1236,0.9904
1459,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90486002,02너1236,0.9938
1460,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904244363,02너1236,0.9927
1461,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904016554,02너1236,0.9933
1462,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903452873,02너1236,0.9938
1463,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904151678,02너1236,0.9933
1464,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902590752,02너1236,0.9941
1465,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900426269,02너1236,0.995
1466,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.899766564,02너1236,0.9959
1467,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900116444,02너1236,0.9957
1468,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900736928,02너1236,0.9958
1469,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902562201,02너1236,0.9902
1470,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901533127,02너1236,0.9936
1471,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901575446,02너1236,0.993
1472,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90328151,02너1236,0.9961
1473,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90394026,02너1236,0.9964
1474,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903383791,02너1236,0.9953
1475,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904014587,02너1236,0.9954
1476,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90331775,02너1236,0.9934
1477,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903533936,02너1236,0.9963
1478,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907034218,02너1236,0.9959
1479,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905966282,02너1236,0.9947
1480,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904692829,02너1236,0.9951
1481,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90527612,02너1236,0.9958
1482,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906047165,02너1236,0.9924
1483,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905821562,02너1236,0.9948
1484,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905543506,02너1236,0.9932
1485,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905597568,02너1236,0.9926
1486,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905239284,02너1236,0.9934
1487,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90582931,02너1236,0.9953
1488,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907790601,02너1236,0.995
1489,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907949686,02너1236,0.9922
1490,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905511737,02너1236,0.992
1491,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90525949,02너1236,0.993
1492,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905570924,02너1236,0.9926
1493,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905823052,02너1236,0.9948
1494,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903874874,02너1236,0.991
1495,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902772486,02너1236,0.9905
1496,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90256834,02너1236,0.9916
1497,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902489781,02너1236,0.9933
1498,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902359545,02너1236,0.9926
1499,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902782679,02너1236,0.9928
1500,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902265728,02너1236,0.9947
1501,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904719889,02너1236,0.9938
1502,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904186487,02너1236,0.9936
1503,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903980792,02너1236,0.9953
1504,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904741943,02너1236,0.9953
1505,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.9051615,02너1236,0.9958
1506,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905881763,02너1236,0.9928
1507,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906196535,02너1236,0.9926
1508,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905626297,02너1236,0.9958
1509,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90546304,02너1236,0.9959
1510,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90718919,02너1236,0.9923
1511,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908625007,02너1236,0.99
1512,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907308519,02너1236,0.9899
1513,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906526268,02너1236,0.9914
1514,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906507671,02너1236,0.9935
1515,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905787468,02너1236,0.993
1516,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906209469,02너1236,0.9936
1517,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905868411,02너1236,0.996
1518,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906448007,02너1236,0.9963
1519,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905054271,02너1236,0.9961
1520,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905476809,02너1236,0.9962
1521,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906718552,02너1236,0.9922
1522,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906615019,02너1236,0.9955
1523,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908529103,02너1236,0.9935
1524,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904808223,02너1236,0.9899
1525,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905054808,02너1236,0.9912
1526,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905005753,02너1236,0.991
1527,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905327797,02너1236,0.9921
1528,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904940486,02너1236,0.9951
1529,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902254462,02너1236,0.9878
1530,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903125763,02너1236,0.9954
1531,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902529478,02너1236,0.9948
1532,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901302695,02너1236,0.9946
1533,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90156579,02너1236,0.9933
1534,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90105629,02너1236,0.9949
1535,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900311947,02너1236,0.993
1536,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901357532,02너1236,0.9959
1537,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901461542,02너1236,0.9929
1538,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900891304,02너1236,0.9934
1539,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901231408,02너1236,0.9945
1540,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900400937,02너1236,0.9943
1541,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900927424,02너1236,0.9959
1542,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901123285,02너1236,0.9959
1543,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902438521,02너1236,0.9954
1544,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900603771,02너1236,0.993
1545,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901118934,02너1236,0.992
1546,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902455568,02너1236,0.9959
1547,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903150558,02너1236,0.9952
1548,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902852774,02너1236,0.9924
1549,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901937366,02너1236,0.9942
1550,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903612316,02너1236,0.9932
1551,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904673517,02너1236,0.9954
1552,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902362406,02너1236,0.9922
1553,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901992977,02너1236,0.9894
1554,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900985479,02너1236,0.9957
1555,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901066542,02너1236,0.9955
1556,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902757645,02너1236,0.9958
1557,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905221522,02너1236,0.9902
1558,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906187713,02너1236,0.991
1559,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906753898,02너1236,0.9931
1560,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906297803,02너1236,0.9917
1561,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908865035,02너1236,0.9941
1562,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908969641,02너1236,0.995
1563,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908752203,02너1236,0.9954
1564,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908337414,02너1236,0.9934
1565,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907147884,02너1236,0.9926
1566,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90700686,02너1236,0.9958
1567,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907319009,02너1236,0.9935
1568,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907432199,02너1236,0.9927
1569,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907360017,02너1236,0.9927
1570,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90714556,02너1236,0.9929
1571,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906660795,02너1236,0.992
1572,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906423807,02너1236,0.9925
1573,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906603396,02너1236,0.9919
1574,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906624913,02너1236,0.9923
1575,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907542825,02너1236,0.9927
1576,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908388019,02너1236,0.9945
1577,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907888353,02너1236,0.9936
1578,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907289267,02너1236,0.9943
1579,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907872558,02너1236,0.9945
1580,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908033907,02너1236,0.9954
1581,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908253849,02너1236,0.9962
1582,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907684326,02너1236,0.9956
1583,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90759784,02너1236,0.9943
1584,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906875074,02너1236,0.9948
1585,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906979501,02너1236,0.9951
1586,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906684339,02너1236,0.9944
1587,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907357872,02너1236,0.9917
1588,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908779383,02너1236,0.9931
1589,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909000039,02너1236,0.9942
1590,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908253551,02너1236,0.9927
1591,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907344937,02너1236,0.9924
1592,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906163871,02너1236,0.9932
1593,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906826317,02너1236,0.9956
1594,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907783747,02너1236,0.9955
1595,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90746814,02너1236,0.9952
1596,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906793416,02너1236,0.9953
1597,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904747486,02너1236,0.9947
1598,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90560174,02너1236,0.9955
1599,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906670511,02너1236,0.9956
1600,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90634048,02너1236,0.9958
1601,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905028224,02너1236,0.9938
1602,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906471729,02너1236,0.9956
1603,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907403827,02너1236,0.9957
1604,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906884491,02너1236,0.9961
1605,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905596077,02너1236,0.9951
1606,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907538712,02너1236,0.9959
1607,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906888425,02너1236,0.9948
1608,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906915665,02너1236,0.9952
1609,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90563333,02너1236,0.996
1610,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906103075,02너1236,0.9965
1611,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906984568,02너1236,0.995
1612,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907228172,02너1236,0.9944
1613,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906195581,02너1236,0.9945
1614,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904520214,02너1236,0.9928
1615,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904785335,02너1236,0.9932
1616,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904223025,02너1236,0.9926
1617,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904975116,02너1236,0.9931
1618,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905950427,02너1236,0.9936
1619,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906286716,02너1236,0.9931
1620,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907417238,02너1236,0.9919
1621,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907158196,02너1236,0.9897
1622,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906381011,02너1236,0.9918
1623,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906356156,02너1236,0.9913
1624,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907352567,02너1236,0.9905
1625,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907273769,02너1236,0.9906
1626,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907768011,02너1236,0.9915
1627,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908244491,02너1236,0.994
1628,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908955276,02너1236,0.9946
1629,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911832452,02너1236,0.9929
1630,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912329733,02너1236,0.9917
1631,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909650326,02너1236,0.9953
1632,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910519183,02너1236,0.9929
1633,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910413265,02너1236,0.9917
1634,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.91086483,02너1236,0.9914
1635,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911987841,02너1236,0.9946
1636,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911796093,02너1236,0.9951
1637,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911776662,02너1236,0.9927
1638,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911135614,02너1236,0.9945
1639,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909905314,02너1236,0.9939
1640,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.91025579,02너1236,0.9936
1641,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911503136,02너1236,0.9923
1642,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912725687,02너1236,0.9935
1643,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911873519,02너1236,0.9943
1644,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912109315,02너1236,0.9946
1645,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911855757,02너1236,0.9938
1646,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912259579,02너1236,0.9948
